"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
-0.015068,0.089984,0.03,-0.10488,0.1386,0.023191,1.3645e-25
-0.049694,0.051394,0.03,-0.075647,0.12395,0.018849,3.6115e-24
-0.05182,0.049612,0.03,-0.071302,0.12355,0.018212,-1.2344e-24
-0.053897,0.047741,0.03,-0.067256,0.12317,0.017582,1.7802e-23
-0.055921,0.045782,0.03,-0.063483,0.12281,0.016959,-2.1616e-23
-0.05789,0.043736,0.03,-0.059964,0.12247,0.016342,-1.9415e-23
-0.059799,0.041606,0.03,-0.05668,0.12214,0.015732,0
-0.061646,0.039394,0.03,-0.053611,0.12184,0.015128,0
-0.063426,0.037101,0.03,-0.050743,0.12155,0.01453,-3.607e-24
-0.065136,0.03473,0.03,-0.04806,0.12128,0.013938,2.3718e-24
-0.067693,0.029559,0.03,-0.045215,0.12068,0.012853,1.812e-23
-0.066774,0.032284,0.03,-0.045549,0.12103,0.013353,1.7107e-23
-0.048574,0.053931,0.03,-0.075878,0.12462,0.019212,-1.8276e-23
-0.047355,0.056447,0.03,-0.076219,0.12531,0.019562,1.7331e-23
-0.046037,0.058936,0.03,-0.076667,0.12601,0.019898,3.3877e-23
-0.044621,0.061395,0.03,-0.077238,0.12673,0.020219,2.3861e-24
-0.043108,0.06382,0.03,-0.077932,0.12746,0.020527,1.4266e-24
-0.041499,0.066208,0.03,-0.078759,0.12821,0.020819,1.1857e-24
-0.039795,0.068555,0.03,-0.079724,0.12898,0.021097,2.7665e-23
-0.037997,0.070856,0.03,-0.080835,0.12977,0.021359,2.3686e-23
-0.036106,0.073108,0.03,-0.082102,0.13057,0.021605,2.3672e-23
-0.034125,0.075308,0.03,-0.083536,0.13139,0.021834,1.2063e-23
-0.032054,0.077452,0.03,-0.085148,0.13223,0.022046,8.0679e-24
-0.029897,0.079537,0.03,-0.086949,0.13308,0.022241,8.3925e-24
-0.027655,0.081558,0.03,-0.088948,0.13396,0.022417,-1.6564e-23
-0.025332,0.083514,0.03,-0.091164,0.13486,0.022574,2.1437e-23
-0.022929,0.085401,0.03,-0.093606,0.13578,0.02271,-1.1726e-23
-0.020451,0.087217,0.03,-0.096287,0.13672,0.022824,5.5516e-24
-0.017903,0.088961,0.03,-0.099212,0.13768,0.022914,-9.7469e-26
-0.015292,0.090631,0.03,-0.10098,0.13866,0.022978,-2.4492e-24
-0.050233,0.051799,0.03,-0.073523,0.12408,0.018715,1.1538e-24
-0.052372,0.049999,0.03,-0.069304,0.12367,0.018084,1.7651e-23
-0.054462,0.048109,0.03,-0.065374,0.12329,0.017461,-2.2821e-23
-0.056498,0.04613,0.03,-0.061711,0.12293,0.016843,-7.5732e-25
-0.058478,0.044065,0.03,-0.058296,0.12259,0.016232,-1.16e-24
-0.060398,0.041915,0.03,-0.055107,0.12226,0.015627,-1.8667e-23
-0.062254,0.039682,0.03,-0.052127,0.12196,0.015028,1.7641e-28
-0.064044,0.037369,0.03,-0.049343,0.12167,0.014436,-1.2234e-24
-0.065763,0.034978,0.03,-0.046739,0.1214,0.013849,3.5283e-24
-0.068336,0.029764,0.03,-0.044371,0.1208,0.012773,1.8868e-23
-0.067409,0.03251,0.03,-0.044907,0.12115,0.013269,-2.2536e-23
-0.049099,0.054354,0.03,-0.073774,0.12474,0.019074,1.6902e-23
-0.047865,0.056887,0.03,-0.074127,0.12543,0.01942,3.6173e-23
-0.046532,0.059393,0.03,-0.074591,0.12613,0.019752,1.6604e-23
-0.045101,0.061869,0.03,-0.075172,0.12684,0.020071,-2.9708e-23
-0.043572,0.06431,0.03,-0.075871,0.12757,0.020374,3.0262e-23
-0.041946,0.066713,0.03,-0.076698,0.12832,0.020663,5.7048e-23
-0.040225,0.069074,0.03,-0.07766,0.12908,0.020937,2.5434e-23
-0.038409,0.07139,0.03,-0.078765,0.12986,0.021195,-1.287e-24
-0.036501,0.073656,0.03,-0.080023,0.13066,0.021437,4.5372e-23
-0.034501,0.075869,0.03,-0.081443,0.13148,0.021663,1.4846e-24
-0.032412,0.078026,0.03,-0.083034,0.13231,0.021871,8.3187e-24
-0.030236,0.080122,0.03,-0.084809,0.13317,0.022061,-1.8922e-23
-0.027975,0.082155,0.03,-0.086779,0.13404,0.022233,7.1675e-24
-0.025632,0.084122,0.03,-0.088957,0.13493,0.022385,7.9138e-24
-0.02321,0.086019,0.03,-0.091358,0.13585,0.022516,-8.8517e-25
-0.020713,0.087845,0.03,-0.093987,0.13678,0.022625,5.7003e-24
-0.018146,0.089598,0.03,-0.096851,0.13774,0.02271,-4.6283e-24
-0.050772,0.052204,0.03,-0.071474,0.1242,0.018582,1.6834e-23
-0.052924,0.050385,0.03,-0.067376,0.1238,0.017958,-2.2212e-24
-0.055026,0.048476,0.03,-0.063559,0.12341,0.01734,-1.9529e-23
-0.057075,0.046478,0.03,-0.060002,0.12305,0.016728,1.4552e-25
-0.059066,0.044394,0.03,-0.056684,0.12271,0.016123,-2.0969e-23
-0.060997,0.042224,0.03,-0.053587,0.12238,0.015524,1.0343e-24
-0.062863,0.039971,0.03,-0.050694,0.12208,0.01493,-1.1742e-24
-0.064662,0.037637,0.03,-0.047991,0.12179,0.014343,3.4704e-24
-0.06639,0.035225,0.03,-0.045462,0.12152,0.013761,1.9416e-23
-0.049624,0.054777,0.03,-0.071741,0.12486,0.018938,-9.2422e-25
-0.048376,0.057327,0.03,-0.072108,0.12554,0.01928,3.4153e-23
-0.047028,0.05985,0.03,-0.072586,0.12624,0.019609,-4.9038e-23
-0.045581,0.062342,0.03,-0.073169,0.12695,0.019923,-3.0352e-23
-0.044036,0.064799,0.03,-0.073875,0.12768,0.020224,2.8944e-23
-0.042393,0.067218,0.03,-0.074704,0.12842,0.020509,2.0683e-24
-0.040655,0.069594,0.03,-0.075661,0.12918,0.020779,-7.881e-23
-0.038822,0.071924,0.03,-0.076761,0.12996,0.021033,2.3342e-23
-0.036896,0.074203,0.03,-0.078006,0.13075,0.021271,3.5427e-25
-0.034878,0.07643,0.03,-0.079411,0.13157,0.021493,-1.9875e-23
-0.03277,0.078599,0.03,-0.080982,0.1324,0.021697,-8.7472e-24
-0.030575,0.080707,0.03,-0.08273,0.13325,0.021883,-4.9546e-25
-0.028295,0.082752,0.03,-0.084673,0.13412,0.02205,7.9183e-24
-0.025933,0.084729,0.03,-0.086815,0.13501,0.022198,-1.3747e-23
-0.023491,0.086637,0.03,-0.08917,0.13592,0.022324,1.1898e-23
-0.020975,0.088473,0.03,-0.09175,0.13685,0.022428,-4.3231e-24
-0.01839,0.090236,0.03,-0.094552,0.1378,0.022507,7.4532e-24
-0.015517,0.091278,0.03,-0.097213,0.13871,0.022768,3.2696e-24
-0.051311,0.052609,0.03,-0.069494,0.12432,0.01845,-3.2213e-24
-0.053476,0.050772,0.03,-0.065512,0.12392,0.017832,-3.8119e-23
-0.055591,0.048844,0.03,-0.061805,0.12353,0.017221,1.1631e-24
-0.057651,0.046827,0.03,-0.058349,0.12317,0.016615,-1.8468e-23
-0.059654,0.044723,0.03,-0.055126,0.12282,0.016015,-1.6144e-25
-0.061595,0.042533,0.03,-0.052119,0.1225,0.015421,1.8541e-23
-0.063471,0.04026,0.03,-0.04931,0.12219,0.014833,-2.331e-24
-0.06528,0.037906,0.03,-0.046685,0.1219,0.014251,2.2846e-23
-0.068044,0.032737,0.03,-0.044274,0.12126,0.013186,1.7018e-23
-0.067017,0.035473,0.03,-0.044838,0.12163,0.013674,3.1912e-25
-0.050149,0.0552,0.03,-0.069776,0.12498,0.018802,1.5013e-23
-0.048886,0.057767,0.03,-0.070158,0.12566,0.019142,1.7069e-23
-0.047523,0.060307,0.03,-0.070643,0.12635,0.019467,-3.1148e-23
-0.04606,0.062815,0.03,-0.071237,0.12706,0.019778,2.9791e-23
-0.044499,0.065288,0.03,-0.071943,0.12778,0.020074,3.1618e-23
-0.04284,0.067722,0.03,-0.072768,0.12852,0.020356,-8.1018e-23
-0.041085,0.070113,0.03,-0.073725,0.12928,0.020622,-1.21e-24
-0.039235,0.072457,0.03,-0.074816,0.13005,0.020873,2.5597e-25
-0.037291,0.074751,0.03,-0.076051,0.13084,0.021107,-2.2295e-23
-0.035254,0.07699,0.03,-0.077438,0.13165,0.021325,1.2847e-24
-0.033128,0.079172,0.03,-0.07899,0.13248,0.021525,5.4293e-25
-0.030914,0.081292,0.03,-0.080714,0.13333,0.021707,5.6719e-25
-0.028615,0.083348,0.03,-0.082624,0.13419,0.021869,-7.2762e-24
-0.026233,0.085337,0.03,-0.084731,0.13508,0.022012,5.6437e-24
-0.023773,0.087255,0.03,-0.087045,0.13598,0.022134,3.4898e-25
-0.021238,0.089101,0.03,-0.089571,0.13691,0.022233,4.3443e-24
-0.018634,0.090874,0.03,-0.091081,0.13786,0.022307,4.9871e-24
-0.05185,0.053014,0.03,-0.067581,0.12444,0.01832,-2.0111e-23
-0.054028,0.051158,0.03,-0.063712,0.12404,0.017708,-1.424e-25
-0.056155,0.049211,0.03,-0.060109,0.12365,0.017102,8.4084e-25
-0.058227,0.047175,0.03,-0.056753,0.12329,0.016503,3.2541e-30
-0.060241,0.045051,0.03,-0.053623,0.12294,0.015908,2.0754e-23
-0.062193,0.042842,0.03,-0.050702,0.12261,0.01532,-2.3022e-24
-0.06408,0.040549,0.03,-0.047973,0.1223,0.014737,-2.0078e-23
-0.065897,0.038174,0.03,-0.045423,0.12201,0.01416,-1.6682e-23
-0.050673,0.055622,0.03,-0.067879,0.1251,0.018669,3.3657e-23
-0.049396,0.058207,0.03,-0.068272,0.12577,0.019004,-3.2357e-23
-0.048018,0.060764,0.03,-0.068764,0.12646,0.019326,2.9002e-23
-0.04654,0.063288,0.03,-0.069363,0.12716,0.019634,6.1232e-23
-0.044963,0.065777,0.03,-0.070073,0.12788,0.019927,3.1813e-25
-0.043287,0.068226,0.03,-0.070897,0.12862,0.020205,-9.9944e-25
-0.041515,0.070632,0.03,-0.07185,0.12937,0.020467,2.5789e-23
-0.039647,0.07299,0.03,-0.07293,0.13014,0.020714,-5.4421e-25
-0.037685,0.075298,0.03,-0.074152,0.13093,0.020945,-1.1705e-24
-0.035631,0.07755,0.03,-0.075524,0.13174,0.021158,-6.6155e-25
-0.033486,0.079745,0.03,-0.077055,0.13256,0.021354,-6.0943e-25
-0.031254,0.081877,0.03,-0.078755,0.1334,0.021532,5.6719e-25
-0.028935,0.083945,0.03,-0.080634,0.13427,0.021691,-5.0314e-25
-0.026534,0.085944,0.03,-0.082704,0.13515,0.021829,-4.1323e-25
-0.024055,0.087873,0.03,-0.084977,0.13605,0.021946,-6.057e-24
-0.021501,0.089729,0.03,-0.087453,0.13697,0.02204,3.4184e-24
-0.052388,0.053419,0.03,-0.065734,0.12456,0.018191,-1.0618e-24
-0.054579,0.051544,0.03,-0.061974,0.12415,0.017585,1.8105e-23
-0.056719,0.049579,0.03,-0.058473,0.12377,0.016986,5.1937e-28
-0.058803,0.047523,0.03,-0.055211,0.1234,0.016391,-4.7835e-28
-0.060829,0.04538,0.03,-0.052169,0.12305,0.015803,-1.533e-23
-0.062791,0.043151,0.03,-0.049331,0.12273,0.01522,-2.0079e-23
-0.064688,0.040837,0.03,-0.04668,0.12242,0.014642,-1.2424e-24
-0.067643,0.03572,0.03,-0.043832,0.12174,0.013588,-1.6994e-23
-0.066515,0.038442,0.03,-0.044204,0.12212,0.01407,-2.0482e-23
-0.051198,0.056045,0.03,-0.066043,0.12521,0.018537,-3.3419e-23
-0.049906,0.058647,0.03,-0.066448,0.12588,0.018869,-3.3134e-23
-0.048513,0.06122,0.03,-0.066947,0.12657,0.019187,-2.158e-24
-0.047019,0.063761,0.03,-0.06755,0.12727,0.019491,-7.5748e-26
-0.045426,0.066266,0.03,-0.068257,0.12798,0.01978,-7.6137e-25
-0.043734,0.068731,0.03,-0.069085,0.12872,0.020055,2.5183e-23
-0.041945,0.071151,0.03,-0.070028,0.12947,0.020314,2.5414e-23
-0.04006,0.073524,0.03,-0.071103,0.13023,0.020557,2.2792e-23
-0.03808,0.075845,0.03,-0.072311,0.13102,0.020784,-4.3127e-23
-0.036008,0.07811,0.03,-0.073667,0.13182,0.020994,-2.1944e-23
-0.033845,0.080317,0.03,-0.075175,0.13264,0.021186,-1.2083e-24
-0.031593,0.082462,0.03,-0.076851,0.13348,0.021359,-1.6256e-23
-0.029256,0.084541,0.03,-0.078701,0.13434,0.021513,-5.0314e-25
-0.026836,0.086551,0.03,-0.080735,0.13522,0.021647,-6.057e-24
-0.024337,0.088491,0.03,-0.082964,0.13611,0.02176,-4.9105e-24
-0.021764,0.090357,0.03,-0.085391,0.13703,0.021848,9.8634e-26
-0.018879,0.091512,0.03,-0.087733,0.13791,0.022108,-3.5339e-24
-0.052926,0.053823,0.03,-0.063949,0.12467,0.018064,3.5255e-26
-0.055131,0.05193,0.03,-0.060293,0.12427,0.017464,1.0547e-24
-0.057283,0.049946,0.03,-0.056891,0.12388,0.01687,-3.6464e-23
-0.059379,0.047871,0.03,-0.053719,0.12351,0.016281,-3.4733e-23
-0.061416,0.045709,0.03,-0.050764,0.12316,0.015698,2.0669e-24
-0.063389,0.043459,0.03,-0.048006,0.12284,0.01512,-1.4997e-25
-0.065296,0.041126,0.03,-0.04543,0.12253,0.014548,3.9647e-25
-0.068269,0.035968,0.03,-0.043042,0.12185,0.013503,2.0355e-24
-0.067132,0.03871,0.03,-0.043621,0.12223,0.013981,3.5066e-23
-0.051722,0.056467,0.03,-0.06427,0.12532,0.018406,-3.3189e-23
-0.050416,0.059086,0.03,-0.064681,0.12599,0.018734,-6.4666e-23
-0.049008,0.061677,0.03,-0.065188,0.12667,0.019049,-5.9142e-23
-0.047499,0.064234,0.03,-0.065794,0.12737,0.01935,-8.384e-27
-0.04589,0.066755,0.03,-0.066504,0.12808,0.019636,-7.6785e-25
-0.044181,0.069234,0.03,-0.067325,0.12881,0.019907,2.326e-23
-0.042375,0.07167,0.03,-0.068265,0.12956,0.020162,2.4831e-23
-0.040473,0.074057,0.03,-0.069327,0.13032,0.020402,-4.3166e-23
-0.038475,0.076391,0.03,-0.070525,0.1311,0.020625,-6.2151e-23
-0.036384,0.07867,0.03,-0.071863,0.1319,0.02083,-1.3627e-24
-0.034203,0.08089,0.03,-0.073352,0.13272,0.021018,-1.6809e-23
-0.031933,0.083046,0.03,-0.075001,0.13355,0.021188,1.6742e-23
-0.029576,0.085137,0.03,-0.076822,0.13441,0.021338,4.8421e-25
-0.027137,0.087158,0.03,-0.07882,0.13528,0.021468,-1.2959e-23
-0.024619,0.089108,0.03,-0.081006,0.13617,0.021575,6.1712e-25
-0.022028,0.090985,0.03,-0.082299,0.13709,0.021659,-2.0467e-25
-0.053465,0.054227,0.03,-0.062222,0.12478,0.017937,1.6994e-26
-0.055682,0.052316,0.03,-0.058668,0.12438,0.017344,-3.3195e-23
-0.057847,0.050313,0.03,-0.05536,0.12399,0.016756,-5.4715e-23
-0.059955,0.048219,0.03,-0.052278,0.12362,0.016173,-2.6185e-25
-0.062003,0.046037,0.03,-0.049405,0.12327,0.015595,1.506e-24
-0.063987,0.043768,0.03,-0.046725,0.12294,0.015022,2.5635e-24
-0.065904,0.041415,0.03,-0.044221,0.12263,0.014455,1.6038e-23
-0.052247,0.056889,0.03,-0.062553,0.12543,0.018276,-3.1868e-23
-0.050926,0.059526,0.03,-0.062973,0.12609,0.018601,-3.3831e-23
-0.049503,0.062133,0.03,-0.063486,0.12677,0.018913,3.1049e-23
-0.047978,0.064707,0.03,-0.064091,0.12747,0.01921,1.3512e-26
-0.046353,0.067243,0.03,-0.064804,0.12818,0.019493,-6.6055e-25
-0.044628,0.069738,0.03,-0.06562,0.1289,0.01976,-6.4875e-25
-0.042805,0.072188,0.03,-0.066554,0.12965,0.020012,-2.5384e-23
-0.040885,0.074589,0.03,-0.067607,0.13041,0.020248,-4.2084e-23
-0.03887,0.076938,0.03,-0.068791,0.13119,0.020467,2.2446e-23
-0.036761,0.07923,0.03,-0.070111,0.13198,0.020669,1.992e-23
-0.034561,0.081462,0.03,-0.071581,0.13279,0.020853,-9.6759e-25
-0.032272,0.083631,0.03,-0.073204,0.13363,0.021019,1.671e-23
-0.029897,0.085732,0.03,-0.074993,0.13448,0.021164,-1.2474e-23
-0.027439,0.087765,0.03,-0.076957,0.13535,0.021289,-8.4017e-25
-0.024902,0.089725,0.03,-0.079101,0.13623,0.021392,7.453e-25
-0.054003,0.054632,0.03,-0.060553,0.12489,0.017813,9.9453e-25
-0.056234,0.052702,0.03,-0.057097,0.12449,0.017225,-1.279e-24
-0.058411,0.05068,0.03,-0.05388,0.1241,0.016642,-3.4419e-23
-0.060531,0.048567,0.03,-0.050884,0.12373,0.016065,5.0843e-23
-0.06259,0.046366,0.03,-0.048092,0.12338,0.015492,-3.361e-23
-0.064585,0.044077,0.03,-0.045486,0.12305,0.014925,-1.1871e-24
-0.06775,0.038979,0.03,-0.042665,0.12234,0.013892,1.8203e-23
-0.066512,0.041703,0.03,-0.043053,0.12274,0.014362,3.2121e-23
-0.052771,0.057311,0.03,-0.060893,0.12554,0.018148,-2.4187e-25
-0.051436,0.059965,0.03,-0.061321,0.1262,0.01847,3.0184e-23
-0.049998,0.062589,0.03,-0.061835,0.12687,0.018778,3.0818e-23
-0.048457,0.065179,0.03,-0.062447,0.12757,0.019072,2.7963e-23
-0.046816,0.067731,0.03,-0.063152,0.12827,0.019351,-2.7288e-23
-0.045075,0.070242,0.03,-0.063969,0.129,0.019615,-2.549e-23
-0.043235,0.072707,0.03,-0.064893,0.12974,0.019863,-7.0012e-25
-0.041298,0.075122,0.03,-0.065937,0.13049,0.020095,2.2033e-23
-0.039265,0.077484,0.03,-0.067106,0.13127,0.020311,2.108e-23
-0.037138,0.079789,0.03,-0.068412,0.13206,0.020509,6.6887e-25
-0.03492,0.082034,0.03,-0.069857,0.13287,0.020689,1.6099e-23
-0.032612,0.084215,0.03,-0.071458,0.13369,0.020851,-1.6288e-23
-0.030218,0.086328,0.03,-0.073216,0.13454,0.020992,-1.5033e-23
-0.027741,0.088372,0.03,-0.075144,0.13541,0.021113,1.2438e-23
-0.025185,0.090343,0.03,-0.077247,0.13629,0.021211,-3.9426e-25
-0.022293,0.091612,0.03,-0.079312,0.13714,0.021471,-3.254e-25
-0.054541,0.055036,0.03,-0.058937,0.125,0.017689,3.6041e-23
-0.056785,0.053088,0.03,-0.055577,0.12459,0.017107,-6.541e-23
-0.058974,0.051047,0.03,-0.05245,0.12421,0.01653,8.2889e-23
-0.061106,0.048915,0.03,-0.049537,0.12384,0.015958,-3.4421e-23
-0.063177,0.046694,0.03,-0.046821,0.12349,0.015391,1.6624e-23
-0.065182,0.044386,0.03,-0.044287,0.12316,0.014829,-4.5904e-25
-0.068367,0.039247,0.03,-0.041911,0.12245,0.013805,-1.7005e-23
-0.067119,0.041992,0.03,-0.042507,0.12284,0.014271,-4.9145e-25
-0.053295,0.057733,0.03,-0.059289,0.12564,0.018021,1.7081e-24
-0.051945,0.060404,0.03,-0.05972,0.1263,0.01834,2.9934e-23
-0.050492,0.063045,0.03,-0.060239,0.12697,0.018644,2.8686e-23
-0.048937,0.065651,0.03,-0.060849,0.12766,0.018935,2.0251e-24
-0.04728,0.06822,0.03,-0.061556,0.12836,0.01921,8.5027e-25
-0.045522,0.070745,0.03,-0.062366,0.12908,0.019471,-8.0565e-25
-0.043665,0.073225,0.03,-0.063284,0.12982,0.019716,7.4763e-25
-0.04171,0.075655,0.03,-0.064316,0.13057,0.019944,-2.1225e-23
-0.03966,0.078031,0.03,-0.065472,0.13134,0.020156,1.8894e-23
-0.037515,0.080349,0.03,-0.066759,0.13213,0.020351,-1.9324e-23
-0.035278,0.082606,0.03,-0.068185,0.13294,0.020527,1.4156e-24
-0.032952,0.084799,0.03,-0.069758,0.13376,0.020685,-1.4144e-23
-0.030539,0.086924,0.03,-0.071487,0.13461,0.020822,1.2797e-23
-0.028043,0.088978,0.03,-0.073382,0.13547,0.020939,-8.6254e-26
-0.025469,0.09096,0.03,-0.074486,0.13635,0.021032,4.1319e-24
-0.055079,0.05544,0.03,-0.057376,0.12511,0.017567,-3.1215e-23
-0.057336,0.053474,0.03,-0.054107,0.1247,0.016991,3.1437e-23
-0.059538,0.051414,0.03,-0.051066,0.12431,0.016419,6.6634e-23
-0.061682,0.049263,0.03,-0.048233,0.12394,0.015853,-1.6513e-23
-0.063764,0.047023,0.03,-0.045591,0.12359,0.015291,-1.6788e-23
-0.06578,0.044694,0.03,-0.043128,0.12326,0.014733,1.7437e-23
-0.053819,0.058155,0.03,-0.057736,0.12575,0.017896,7.222e-25
-0.052455,0.060843,0.03,-0.05817,0.1264,0.018211,6.039e-23
-0.050987,0.063501,0.03,-0.058693,0.12707,0.018512,2.8495e-23
-0.049416,0.066124,0.03,-0.059301,0.12775,0.018799,-2.7007e-23
-0.047743,0.068708,0.03,-0.060008,0.12846,0.019071,-3.0006e-28
-0.045969,0.071249,0.03,-0.060811,0.12917,0.019328,-7.7991e-25
-0.044095,0.073743,0.03,-0.06172,0.12991,0.01957,-2.1038e-23
-0.042123,0.076187,0.03,-0.062742,0.13066,0.019795,3.1466e-25
-0.040055,0.078577,0.03,-0.063885,0.13142,0.020003,1.8836e-24
-0.037892,0.080908,0.03,-0.065153,0.13221,0.020194,1.8103e-23
-0.035636,0.083178,0.03,-0.066559,0.13301,0.020367,5.5816e-25
-0.033292,0.085383,0.03,-0.068106,0.13383,0.02052,-5.9785e-25
-0.03086,0.087519,0.03,-0.069807,0.13467,0.020654,1.4509e-23
-0.028346,0.089585,0.03,-0.071665,0.13553,0.020766,-4.059e-25
-0.055617,0.055844,0.03,-0.055867,0.12521,0.017446,-1.006e-24
-0.057887,0.05386,0.03,-0.052686,0.12481,0.016875,9.7841e-23
-0.060101,0.051781,0.03,-0.049727,0.12442,0.016309,-9.5057e-23
-0.062257,0.049611,0.03,-0.04697,0.12405,0.015748,-2.2942e-25
-0.06435,0.047351,0.03,-0.044401,0.12369,0.015191,-3.7184e-25
-0.067727,0.04228,0.03,-0.041601,0.12295,0.014181,1.6014e-24
-0.066377,0.045003,0.03,-0.042006,0.12336,0.014639,3.2841e-23
-0.054343,0.058577,0.03,-0.056229,0.12585,0.017771,8.9237e-23
-0.052964,0.061282,0.03,-0.056672,0.1265,0.018083,2.7747e-23
-0.051482,0.063957,0.03,-0.057194,0.12717,0.018381,-3.041e-23
-0.049895,0.066596,0.03,-0.057803,0.12785,0.018665,-6.1465e-26
-0.048206,0.069196,0.03,-0.058505,0.12854,0.018934,-1.5586e-24
-0.046416,0.071752,0.03,-0.059302,0.12926,0.019188,-1.5478e-24
-0.044525,0.074261,0.03,-0.060205,0.12999,0.019425,-8.7928e-25
-0.042536,0.076719,0.03,-0.061215,0.13073,0.019647,4.2712e-23
-0.04045,0.079123,0.03,-0.062341,0.1315,0.019852,-8.4399e-26
-0.038269,0.081467,0.03,-0.063594,0.13228,0.020039,1.9828e-23
-0.035995,0.08375,0.03,-0.064978,0.13308,0.020208,-4.5772e-25
-0.033632,0.085966,0.03,-0.066501,0.13389,0.020357,1.3141e-23
-0.031181,0.088114,0.03,-0.068172,0.13473,0.020487,-3.624e-25
-0.028649,0.090191,0.03,-0.069996,0.13558,0.020594,-1.1873e-23
-0.025754,0.091577,0.03,-0.071821,0.1364,0.020855,-2.5623e-25
-0.056154,0.056248,0.03,-0.054406,0.12532,0.017326,6.1197e-23
-0.058437,0.054245,0.03,-0.051309,0.12491,0.016761,-1.2663e-22
-0.060665,0.052148,0.03,-0.048429,0.12452,0.016201,-3.0195e-23
-0.062833,0.049959,0.03,-0.045749,0.12415,0.015645,-2.2543e-24
-0.064937,0.04768,0.03,-0.04325,0.12379,0.015093,8.1159e-23
-0.068334,0.042569,0.03,-0.040882,0.12305,0.014091,1.7046e-23
-0.066974,0.045312,0.03,-0.041496,0.12346,0.014545,3.1408e-23
-0.054867,0.058999,0.03,-0.054772,0.12595,0.017648,-4.1465e-24
-0.053474,0.061721,0.03,-0.055217,0.1266,0.017957,2.5338e-23
-0.051976,0.064413,0.03,-0.05574,0.12726,0.018252,-1.7333e-24
-0.050374,0.067068,0.03,-0.05635,0.12794,0.018532,7.7962e-25
-0.048669,0.069683,0.03,-0.057048,0.12863,0.018798,-2.3573e-24
-0.046862,0.072255,0.03,-0.057839,0.12934,0.019048,-7.6815e-25
-0.044955,0.074779,0.03,-0.058731,0.13007,0.019282,4.308e-23
-0.042948,0.077252,0.03,-0.059732,0.13081,0.019501,6.6812e-25
-0.040845,0.079668,0.03,-0.060844,0.13157,0.019702,3.9165e-23
-0.038646,0.082026,0.03,-0.062079,0.13235,0.019885,-1.8345e-23
-0.036354,0.084321,0.03,-0.063441,0.13314,0.02005,-3.7692e-25
-0.033972,0.08655,0.03,-0.06494,0.13396,0.020196,-8.8753e-25
-0.031503,0.08871,0.03,-0.066581,0.13479,0.020321,-1.1482e-23
-0.028952,0.090797,0.03,-0.067527,0.13564,0.020425,-1.1873e-23
-0.056692,0.056652,0.03,-0.052988,0.12542,0.017208,-9.6573e-23
-0.058988,0.054631,0.03,-0.049977,0.12501,0.016648,-3.2371e-23
-0.061228,0.052515,0.03,-0.047175,0.12462,0.016093,3.1489e-23
-0.063408,0.050307,0.03,-0.044566,0.12425,0.015542,6.4793e-23
-0.065523,0.048008,0.03,-0.042135,0.12389,0.014995,6.2889e-23
-0.055391,0.05942,0.03,-0.053362,0.12605,0.017527,2.7089e-23
-0.053983,0.06216,0.03,-0.053809,0.12669,0.017832,2.7395e-23
-0.052471,0.064868,0.03,-0.054333,0.12735,0.018124,2.803e-23
-0.050853,0.06754,0.03,-0.05494,0.12803,0.018401,-2.4363e-23
-0.049132,0.070171,0.03,-0.055633,0.12872,0.018663,-2.3863e-23
-0.047309,0.072758,0.03,-0.05642,0.12942,0.01891,-1.0378e-24
-0.045385,0.075297,0.03,-0.057304,0.13015,0.019141,1.5629e-25
-0.043361,0.077784,0.03,-0.05829,0.13089,0.019355,1.9941e-23
-0.04124,0.080214,0.03,-0.059389,0.13164,0.019553,-1.7511e-23
-0.039023,0.082585,0.03,-0.060606,0.13242,0.019733,-7.7482e-26
-0.036713,0.084893,0.03,-0.061948,0.13321,0.019894,-4.4027e-25
-0.034312,0.087133,0.03,-0.063421,0.13402,0.020036,-9.1632e-26
-0.031825,0.089305,0.03,-0.065034,0.13485,0.020157,1.3836e-24
-0.057229,0.057056,0.03,-0.051618,0.12552,0.01709,-2.1519e-24
-0.059539,0.055016,0.03,-0.048687,0.12511,0.016536,6.2281e-23
-0.061791,0.052882,0.03,-0.045959,0.12472,0.015986,-1.9751e-24
-0.063983,0.050655,0.03,-0.04342,0.12434,0.015441,1.8107e-24
-0.067571,0.04562,0.03,-0.040633,0.12356,0.014453,1.4843e-23
-0.06611,0.048336,0.03,-0.041054,0.12399,0.014899,-3.0867e-23
-0.055914,0.059842,0.03,-0.051994,0.12614,0.017406,6.0344e-23
-0.054493,0.062599,0.03,-0.052443,0.12678,0.017708,2.722e-23
-0.052965,0.065324,0.03,-0.052968,0.12744,0.017997,-2.4106e-23
-0.051332,0.068012,0.03,-0.053574,0.12811,0.01827,-2.3991e-23
-0.049595,0.070659,0.03,-0.054262,0.1288,0.018529,-2.1875e-23
-0.047756,0.073261,0.03,-0.055041,0.1295,0.018773,-1.4076e-24
-0.045815,0.075815,0.03,-0.055915,0.13022,0.019001,-4.4114e-23
-0.043774,0.078315,0.03,-0.056891,0.13096,0.019212,-1.9364e-23
-0.041635,0.08076,0.03,-0.057976,0.13171,0.019406,-1.023e-24
-0.0394,0.083144,0.03,-0.059174,0.13249,0.019582,1.7669e-23
-0.037072,0.085464,0.03,-0.060495,0.13327,0.01974,-5.2107e-25
